Time(ms),PCElapsed(ms),ADC,Voltage(V)
169859,3859.000,659,0.709
169864,3875.000,659,0.709
169869,3875.000,659,0.709
169874,3875.000,659,0.709
169879,3890.000,659,0.709
169884,3890.000,659,0.709
169889,3890.000,659,0.709
169894,3906.000,659,0.709
169899,3906.000,659,0.709
169904,3906.000,659,0.709
169909,3921.000,659,0.709
169914,3921.000,659,0.709
169919,3921.000,658,0.708
169924,3937.000,658,0.708
169929,3937.000,659,0.709
169934,3937.000,658,0.708
169939,3953.000,658,0.708
169944,3953.000,659,0.709
169949,3953.000,658,0.708
169954,3968.000,662,0.712
169959,3968.000,661,0.711
169964,3968.000,661,0.711
169969,3984.000,661,0.711
169974,3984.000,661,0.711
169979,3984.000,661,0.711
169984,3984.000,661,0.711
169989,4000.000,661,0.711
169994,4000.000,661,0.711
169999,4000.000,661,0.711
170004,4015.000,662,0.712
170009,4015.000,661,0.711
170014,4015.000,661,0.711
170019,4031.000,661,0.711
170024,4031.000,661,0.711
170029,4031.000,661,0.711
170034,4046.000,661,0.711
170039,4046.000,661,0.711
170044,4046.000,661,0.711
170049,4062.000,661,0.711
170054,4062.000,663,0.713
170059,4062.000,664,0.714
170064,4078.000,664,0.714
170070,4078.000,664,0.714
170075,4078.000,664,0.714
170080,4093.000,663,0.713
170085,4093.000,664,0.714
170090,4093.000,663,0.713
170095,4109.000,664,0.714
170100,4109.000,664,0.714
170105,4109.000,663,0.713
170110,4125.000,663,0.713
170115,4125.000,664,0.714
170120,4125.000,663,0.713
170125,4140.000,663,0.713
170130,4140.000,663,0.713
170135,4140.000,663,0.713
170140,4156.000,663,0.713
170145,4156.000,663,0.713
170150,4156.000,663,0.713
170155,4156.000,663,0.713
170160,4171.000,666,0.716
170165,4171.000,666,0.716
170170,4171.000,666,0.716
170175,4187.000,666,0.716
170180,4187.000,665,0.715
170185,4187.000,665,0.715
170190,4203.000,666,0.716
170195,4203.000,666,0.716
170200,4203.000,666,0.716
170205,4218.000,666,0.716
170210,4218.000,666,0.716
170215,4218.000,665,0.715
170220,4234.000,666,0.716
170225,4234.000,666,0.716
170230,4234.000,666,0.716
170235,4250.000,665,0.715
170240,4250.000,665,0.715
170245,4250.000,665,0.715
170250,4265.000,666,0.716
170255,4265.000,665,0.715
170260,4265.000,668,0.718
170265,4281.000,669,0.719
170270,4281.000,668,0.718
