Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
2609.000,685,0.737,0.736909
2609.000,685,0.737,0.736909
2625.000,686,0.738,0.737091
2625.000,685,0.737,0.737091
2625.000,685,0.737,0.737182
2641.000,685,0.737,0.737273
2641.000,685,0.737,0.737364
2641.000,685,0.737,0.737455
2656.000,685,0.737,0.737455
2656.000,686,0.738,0.737545
2656.000,686,0.738,0.737636
2672.000,686,0.738,0.737727
2672.000,686,0.738,0.737818
2672.000,686,0.738,0.738000
2687.000,686,0.738,0.738091
2687.000,686,0.738,0.738182
2687.000,686,0.738,0.738273
2687.000,686,0.738,0.738364
2703.000,687,0.739,0.738455
2719.000,686,0.738,0.738545
2719.000,687,0.739,0.738636
2719.000,687,0.739,0.738727
2719.000,687,0.739,0.738727
2719.000,687,0.739,0.738818
2734.000,687,0.739,0.738818
2734.000,687,0.739,0.738909
2734.000,687,0.739,0.738909
2750.000,686,0.738,0.738909
2750.000,687,0.739,0.738909
2750.000,687,0.739,0.738909
2766.000,687,0.739,0.738818
2766.000,687,0.739,0.738818
2766.000,687,0.739,0.738727
2781.000,687,0.739,0.738818
2781.000,687,0.739,0.738727
2781.000,686,0.738,0.738727
2797.000,687,0.739,0.738727
2797.000,686,0.738,0.738727
2797.000,687,0.739,0.738727
2812.000,686,0.738,0.738818
2812.000,687,0.739,0.738818
2812.000,687,0.739,0.738909
2812.000,687,0.739,0.738909
2844.000,687,0.739,0.739000
2844.000,688,0.740,0.739000
2844.000,687,0.739,0.739091
2844.000,687,0.739,0.739091
2844.000,687,0.739,0.739091
2844.000,687,0.739,0.739091
2859.000,687,0.739,0.739091
2859.000,687,0.739,0.739000
2859.000,687,0.739,0.739000
2875.000,687,0.739,0.739000
2875.000,687,0.739,0.739000
2875.000,687,0.739,0.739000
2891.000,687,0.739,0.739091
2891.000,687,0.739,0.739091
2891.000,687,0.739,0.739182
2906.000,687,0.739,0.739273
2906.000,687,0.739,0.739273
2906.000,688,0.740,0.739273
2922.000,687,0.739,0.739273
2922.000,688,0.740,0.739273
2922.000,688,0.740,0.739273
2937.000,687,0.739,0.739273
2937.000,687,0.739,0.739273
2937.000,687,0.739,0.739182
2969.000,687,0.739,0.739182
2969.000,687,0.739,0.739091
2969.000,687,0.739,0.739000
2969.000,687,0.739,0.739000
2969.000,687,0.739,0.739000
2969.000,687,0.739,0.739091
2984.000,687,0.739,0.739091
2984.000,687,0.739,0.739182
2984.000,687,0.739,0.739182
2984.000,687,0.739,0.739182
3000.000,688,0.740,0.739182
3000.000,687,0.739,0.739273
3000.000,688,0.740,0.739364
3016.000,687,0.739,0.739364
3016.000,687,0.739,0.739455
3016.000,687,0.739,0.739455
3031.000,688,0.740,0.739455
3031.000,688,0.740,0.739455
3031.000,687,0.739,0.739364
3047.000,688,0.740,0.739455
3047.000,687,0.739,0.739455
3047.000,688,0.740,0.739545
3062.000,687,0.739,0.739545
3062.000,687,0.739,0.739545
3062.000,688,0.740,0.739636
3078.000,687,0.739,0.739636
3078.000,688,0.740,0.739727
3078.000,688,0.740,0.739727
3094.000,688,0.740,0.739818
3094.000,688,0.740,0.739909
3094.000,688,0.740,0.739909
3109.000,688,0.740,0.740000
3109.000,688,0.740,0.740000
3109.000,688,0.740,0.740000
3125.000,688,0.740,0.740000
3125.000,688,0.740,0.740000
3125.000,688,0.740,0.740091
3141.000,688,0.740,0.740182
3141.000,688,0.740,0.740273
3141.000,688,0.740,0.740364
3141.000,688,0.740,0.740455
3156.000,689,0.741,0.740545
3156.000,689,0.741,0.740636
3156.000,689,0.741,0.740727
3172.000,689,0.741,0.740818
3172.000,689,0.741,0.740909
3172.000,689,0.741,0.741000
3187.000,689,0.741,0.741000
3203.000,689,0.741,0.741000
3203.000,689,0.741,0.736727
3203.000,689,0.741,0.732545
3203.000,689,0.741,0.728364
3203.000,689,0.741,0.724182
3219.000,689,0.741,0.720000
3219.000,645,0.694,0.715909
3219.000,646,0.695,0.711909
3234.000,646,0.695,0.707909
3234.000,646,0.695,0.704000
3234.000,646,0.695,0.700182
3250.000,647,0.696,0.696455
3250.000,648,0.697,0.697091
3250.000,648,0.697,0.697727
3266.000,649,0.698,0.698455
3266.000,650,0.699,0.699182
3266.000,651,0.700,0.699909
3281.000,652,0.701,0.700545
3281.000,653,0.702,0.701182
