Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
2937.000,660,0.710,0.710000
2953.000,660,0.710,0.710091
2953.000,660,0.710,0.710091
2953.000,661,0.711,0.710091
2968.000,660,0.710,0.710091
2968.000,660,0.710,0.710182
2968.000,660,0.710,0.710182
2984.000,660,0.710,0.710273
2984.000,660,0.710,0.710273
2984.000,660,0.710,0.710273
3000.000,661,0.711,0.710364
3000.000,660,0.710,0.710455
3031.000,661,0.711,0.710545
3031.000,660,0.710,0.710636
3031.000,661,0.711,0.710727
3031.000,661,0.711,0.710818
3031.000,661,0.711,0.710909
3031.000,661,0.711,0.711091
3031.000,661,0.711,0.711182
3046.000,661,0.711,0.711364
3046.000,661,0.711,0.711455
3046.000,662,0.712,0.711545
3062.000,662,0.712,0.711636
3062.000,662,0.712,0.711727
3062.000,662,0.712,0.711818
3078.000,662,0.712,0.711909
3078.000,662,0.712,0.712000
3078.000,662,0.712,0.712000
3078.000,662,0.712,0.712000
3093.000,662,0.712,0.712000
3093.000,662,0.712,0.712000
3093.000,662,0.712,0.712000
3109.000,662,0.712,0.712000
3109.000,662,0.712,0.712091
3109.000,662,0.712,0.712182
3125.000,662,0.712,0.712273
3125.000,662,0.712,0.712364
3125.000,662,0.712,0.712455
3156.000,663,0.713,0.712545
3156.000,663,0.713,0.712636
3156.000,663,0.713,0.712727
3156.000,663,0.713,0.712818
3156.000,663,0.713,0.712909
3156.000,663,0.713,0.713091
3171.000,663,0.713,0.713091
3171.000,663,0.713,0.713091
3171.000,663,0.713,0.713182
3187.000,663,0.713,0.713273
3187.000,664,0.714,0.713364
3187.000,663,0.713,0.713455
3203.000,663,0.713,0.713545
3203.000,664,0.714,0.713636
3203.000,664,0.714,0.713727
3218.000,664,0.714,0.713818
3218.000,664,0.714,0.713818
3218.000,664,0.714,0.713909
3234.000,664,0.714,0.714000
3234.000,664,0.714,0.714091
3234.000,664,0.714,0.714091
3250.000,664,0.714,0.714091
3250.000,664,0.714,0.714182
3250.000,664,0.714,0.714182
3281.000,665,0.715,0.714273
3281.000,664,0.714,0.714364
3281.000,664,0.714,0.714455
3281.000,665,0.715,0.714545
3281.000,664,0.714,0.714636
3281.000,665,0.715,0.714727
3281.000,665,0.715,0.714727
3296.000,665,0.715,0.714818
3296.000,665,0.715,0.714909
3296.000,665,0.715,0.714909
3312.000,665,0.715,0.715000
3312.000,665,0.715,0.715091
3312.000,665,0.715,0.715182
3328.000,665,0.715,0.715182
3328.000,665,0.715,0.715273
3328.000,665,0.715,0.715364
3343.000,666,0.716,0.715455
3343.000,666,0.716,0.715545
3343.000,665,0.715,0.715636
3359.000,666,0.716,0.715727
3359.000,666,0.716,0.715818
3359.000,666,0.716,0.715909
3375.000,666,0.716,0.715909
3375.000,666,0.716,0.716000
3375.000,666,0.716,0.716182
3390.000,666,0.716,0.716182
3406.000,666,0.716,0.716182
3406.000,666,0.716,0.716273
3406.000,667,0.717,0.716364
3406.000,667,0.717,0.716364
3406.000,666,0.716,0.716455
3421.000,666,0.716,0.716636
3421.000,667,0.717,0.716727
3421.000,667,0.717,0.716727
