Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
2735.000,687,0.739,0.739636
2735.000,688,0.740,0.739636
2735.000,687,0.739,0.739636
2735.000,687,0.739,0.739727
2735.000,688,0.740,0.739727
2735.000,688,0.740,0.739727
2735.000,688,0.740,0.739818
2735.000,688,0.740,0.739818
2735.000,688,0.740,0.739909
2735.000,688,0.740,0.740000
2735.000,688,0.740,0.740000
2750.000,688,0.740,0.740000
2750.000,688,0.740,0.739909
2750.000,688,0.740,0.739909
2766.000,688,0.740,0.739909
2766.000,688,0.740,0.739909
2766.000,688,0.740,0.739909
2782.000,687,0.739,0.739818
2782.000,688,0.740,0.739818
2782.000,688,0.740,0.739727
2797.000,688,0.740,0.739727
2797.000,688,0.740,0.739727
2797.000,687,0.739,0.739727
2829.000,688,0.740,0.739818
2860.000,687,0.739,0.739818
2875.000,688,0.740,0.739818
2875.000,688,0.740,0.739818
2875.000,688,0.740,0.739818
2875.000,688,0.740,0.739909
2875.000,688,0.740,0.739909
2875.000,688,0.740,0.740091
2875.000,688,0.740,0.740182
2875.000,688,0.740,0.740273
2875.000,688,0.740,0.740364
2875.000,688,0.740,0.740455
2875.000,689,0.741,0.740545
2875.000,689,0.741,0.740545
2875.000,689,0.741,0.739545
2875.000,689,0.741,0.738364
2891.000,689,0.741,0.737091
2891.000,689,0.741,0.735909
2891.000,688,0.740,0.734636
2907.000,678,0.729,0.733273
2907.000,676,0.727,0.731818
2907.000,675,0.726,0.730455
2922.000,676,0.727,0.729091
2922.000,676,0.727,0.727727
2954.000,675,0.726,0.726364
2985.000,674,0.725,0.726000
2985.000,675,0.726,0.725727
2985.000,675,0.726,0.725545
2985.000,675,0.726,0.725182
2985.000,674,0.725,0.724818
2985.000,674,0.725,0.724545
2985.000,673,0.724,0.724364
2985.000,673,0.724,0.724091
2985.000,672,0.723,0.723727
2985.000,672,0.723,0.723364
2985.000,672,0.723,0.722909
2985.000,672,0.723,0.722636
3000.000,672,0.723,0.722273
3000.000,671,0.722,0.721818
3000.000,671,0.722,0.721455
3000.000,670,0.720,0.721091
3016.000,671,0.722,0.720727
3016.000,670,0.720,0.720273
3016.000,669,0.719,0.719818
3032.000,669,0.719,0.719455
3032.000,669,0.719,0.719000
3032.000,669,0.719,0.718727
3047.000,668,0.718,0.718273
3047.000,668,0.718,0.718000
3047.000,668,0.718,0.717727
3063.000,667,0.717,0.717455
3094.000,667,0.717,0.717091
3125.000,667,0.717,0.716727
3125.000,667,0.717,0.716455
3125.000,666,0.716,0.716182
3125.000,666,0.716,0.715818
3125.000,665,0.715,0.715545
3125.000,665,0.715,0.715273
3125.000,665,0.715,0.715000
