Time(ms),PCElapsed(ms),ADC,Voltage(V)
5777473,4000.000,669,0.719
5777478,4015.000,670,0.720
5777483,4015.000,670,0.720
5777488,4015.000,670,0.720
5777494,4031.000,669,0.719
5777499,4031.000,670,0.720
5777504,4031.000,670,0.720
5777509,4047.000,670,0.720
5777514,4047.000,670,0.720
5777519,4078.000,670,0.720
5777524,4078.000,669,0.719
5777529,4078.000,670,0.720
5777534,4078.000,670,0.720
5777539,4093.000,670,0.720
5777544,4093.000,670,0.720
5777549,4093.000,670,0.720
5777554,4093.000,669,0.719
5777559,4093.000,670,0.720
5777564,4093.000,670,0.720
5777569,4109.000,669,0.719
5777574,4109.000,669,0.719
5777579,4109.000,670,0.720
5777584,4125.000,670,0.720
5777589,4125.000,670,0.720
5777594,4125.000,670,0.720
5777599,4140.000,670,0.720
5777604,4140.000,670,0.720
5777609,4140.000,670,0.720
5777614,4156.000,670,0.720
5777619,4156.000,670,0.720
5777624,4156.000,670,0.720
5777629,4156.000,670,0.720
5777634,4172.000,670,0.720
5777639,4172.000,670,0.720
5777644,4218.000,670,0.720
5777649,4218.000,670,0.720
5777654,4218.000,670,0.720
5777659,4218.000,670,0.720
5777664,4218.000,670,0.720
5777669,4218.000,670,0.720
5777674,4218.000,670,0.720
5777679,4218.000,670,0.720
5777684,4218.000,672,0.723
5777689,4218.000,672,0.723
5777694,4234.000,672,0.723
5777699,4234.000,671,0.722
5777704,4234.000,671,0.722
5777709,4250.000,671,0.722
5777714,4250.000,672,0.723
5777719,4250.000,672,0.723
5777724,4265.000,671,0.722
5777729,4265.000,671,0.722
5777734,4265.000,672,0.723
5777739,4281.000,672,0.723
5777744,4281.000,671,0.722
5777750,4281.000,672,0.723
5777755,4297.000,672,0.723
5777760,4297.000,671,0.722
5777765,4297.000,672,0.723
5777770,4312.000,671,0.722
5777775,4312.000,672,0.723
5777780,4312.000,671,0.722
5777785,4359.000,672,0.723
5777790,4359.000,672,0.723
5777795,4359.000,672,0.723
5777800,4359.000,672,0.723
5777805,4359.000,672,0.723
5777810,4359.000,672,0.723
5777815,4359.000,672,0.723
5777820,4359.000,672,0.723
5777825,4359.000,673,0.724
5777830,4359.000,672,0.723
5777835,4375.000,672,0.723
5777840,4375.000,672,0.723
5777845,4375.000,672,0.723
5777850,4390.000,672,0.723
5777855,4390.000,672,0.723
5777860,4390.000,672,0.723
5777865,4406.000,672,0.723
5777870,4406.000,672,0.723
5777875,4406.000,672,0.723
5777880,4422.000,672,0.723
5777885,4422.000,673,0.724
5777890,4422.000,673,0.724
5777895,4437.000,673,0.724
5777900,4437.000,673,0.724
5777905,4437.000,673,0.724
5777910,4453.000,673,0.724
5777915,4453.000,673,0.724
5777920,4484.000,673,0.724
5777925,4484.000,673,0.724
5777930,4484.000,673,0.724
5777935,4484.000,673,0.724
5777940,4484.000,673,0.724
5777945,4484.000,673,0.724
5777950,4484.000,673,0.724
5777955,4484.000,673,0.724
5777960,4500.000,673,0.724
5777965,4500.000,673,0.724
5777970,4500.000,673,0.724
5777975,4515.000,673,0.724
5777980,4515.000,673,0.724
5777985,4515.000,673,0.724
5777990,4531.000,674,0.725
5777995,4531.000,675,0.726
5778000,4531.000,674,0.725
5778006,4547.000,674,0.725
5778011,4547.000,675,0.726
5778016,4547.000,674,0.725
5778021,4562.000,674,0.725
5778026,4562.000,674,0.725
5778031,4562.000,674,0.725
5778036,4578.000,674,0.725
5778041,4578.000,674,0.725
5778046,4625.000,675,0.726
5778051,4625.000,674,0.725
5778056,4625.000,674,0.725
5778061,4625.000,675,0.726
5778066,4625.000,674,0.725
5778071,4625.000,674,0.725
5778076,4625.000,674,0.725
5778081,4625.000,674,0.725
