Time(ms),PCElapsed(ms),ADC,Voltage(V)
610028,3141.000,633,0.681
610033,3141.000,633,0.681
610038,3141.000,632,0.680
610043,3156.000,632,0.680
610048,3156.000,632,0.680
610053,3156.000,633,0.681
610058,3187.000,633,0.681
610063,3187.000,632,0.680
610068,3187.000,633,0.681
610073,3187.000,633,0.681
610078,3187.000,633,0.681
610083,3187.000,633,0.681
610088,3203.000,633,0.681
610093,3203.000,633,0.681
610098,3203.000,633,0.681
610103,3203.000,632,0.680
610108,3219.000,633,0.681
610113,3219.000,633,0.681
610118,3219.000,633,0.681
610123,3250.000,633,0.681
610128,3250.000,633,0.681
610134,3250.000,633,0.681
610139,3250.000,633,0.681
610144,3250.000,633,0.681
610149,3250.000,633,0.681
610154,3266.000,633,0.681
610159,3266.000,633,0.681
610164,3266.000,633,0.681
610169,3281.000,633,0.681
610174,3281.000,633,0.681
610179,3281.000,633,0.681
610184,3312.000,633,0.681
610189,3312.000,633,0.681
610194,3312.000,633,0.681
610199,3312.000,633,0.681
610204,3312.000,633,0.681
610209,3312.000,633,0.681
610214,3328.000,633,0.681
610219,3328.000,633,0.681
610224,3328.000,633,0.681
610229,3344.000,633,0.681
610234,3344.000,633,0.681
610239,3344.000,633,0.681
610244,3375.000,633,0.681
610249,3375.000,633,0.681
610254,3375.000,633,0.681
610259,3375.000,633,0.681
610264,3375.000,633,0.681
610269,3375.000,633,0.681
610274,3375.000,633,0.681
610279,3391.000,633,0.681
610284,3391.000,633,0.681
610289,3391.000,633,0.681
610294,3406.000,633,0.681
610299,3422.000,633,0.681
610304,3422.000,633,0.681
610309,3422.000,633,0.681
610314,3422.000,633,0.681
610319,3422.000,633,0.681
610324,3437.000,633,0.681
610329,3437.000,633,0.681
610334,3437.000,634,0.682
610339,3453.000,633,0.681
610344,3453.000,633,0.681
610349,3453.000,633,0.681
610354,3453.000,633,0.681
610359,3469.000,633,0.681
610364,3469.000,633,0.681
610369,3484.000,633,0.681
610374,3484.000,633,0.681
610379,3500.000,634,0.682
610384,3500.000,634,0.682
610390,3500.000,634,0.682
610395,3500.000,633,0.681
610400,3516.000,633,0.681
610405,3516.000,634,0.682
610410,3516.000,633,0.681
610415,3516.000,634,0.682
610420,3547.000,633,0.681
610425,3547.000,633,0.681
610430,3547.000,634,0.682
610435,3547.000,634,0.682
610440,3547.000,634,0.682
610445,3547.000,633,0.681
610450,3562.000,633,0.681
610455,3562.000,633,0.681
610460,3562.000,633,0.681
610465,3578.000,633,0.681
610470,3578.000,634,0.682
610475,3578.000,634,0.682
610480,3594.000,634,0.682
610485,3594.000,634,0.682
