Time(ms),PCElapsed(ms),ADC,Voltage(V)
2409537,3297.000,674,0.725
2409542,3297.000,674,0.725
2409547,3297.000,674,0.725
2409552,3297.000,674,0.725
2409558,3297.000,674,0.725
2409563,3312.000,674,0.725
2409568,3312.000,674,0.725
2409573,3312.000,674,0.725
2409578,3328.000,674,0.725
2409583,3328.000,674,0.725
2409588,3328.000,674,0.725
2409593,3344.000,675,0.726
2409598,3359.000,675,0.726
2409603,3359.000,674,0.725
2409608,3359.000,675,0.726
2409613,3359.000,675,0.726
2409618,3359.000,674,0.725
2409623,3375.000,674,0.725
2409628,3375.000,674,0.725
2409633,3375.000,674,0.725
2409638,3375.000,674,0.725
2409643,3390.000,674,0.725
2409648,3390.000,674,0.725
2409653,3390.000,675,0.726
2409658,3422.000,675,0.726
2409663,3422.000,674,0.725
2409668,3422.000,674,0.725
2409673,3422.000,675,0.726
2409678,3422.000,674,0.725
2409683,3422.000,674,0.725
2409688,3437.000,675,0.726
2409693,3437.000,674,0.725
2409698,3437.000,674,0.725
2409703,3469.000,675,0.726
2409708,3469.000,675,0.726
2409713,3469.000,675,0.726
2409718,3469.000,675,0.726
2409723,3469.000,675,0.726
2409728,3469.000,675,0.726
2409733,3484.000,675,0.726
2409738,3484.000,675,0.726
2409743,3484.000,675,0.726
2409748,3500.000,675,0.726
2409753,3500.000,675,0.726
2409758,3500.000,675,0.726
2409763,3500.000,675,0.726
2409768,3515.000,675,0.726
2409773,3515.000,675,0.726
2409778,3515.000,675,0.726
2409783,3547.000,675,0.726
2409788,3547.000,675,0.726
2409793,3547.000,675,0.726
2409798,3547.000,675,0.726
2409803,3547.000,675,0.726
2409808,3547.000,676,0.727
2409814,3562.000,675,0.726
2409819,3562.000,675,0.726
2409824,3562.000,676,0.727
2409829,3594.000,675,0.726
2409834,3594.000,676,0.727
2409839,3594.000,675,0.726
2409844,3594.000,676,0.727
2409849,3594.000,676,0.727
2409854,3594.000,675,0.726
2409859,3609.000,675,0.726
2409864,3609.000,676,0.727
2409869,3609.000,675,0.726
2409874,3625.000,676,0.727
2409879,3625.000,676,0.727
2409884,3625.000,676,0.727
2409889,3640.000,675,0.726
2409894,3640.000,675,0.726
2409899,3640.000,675,0.726
2409904,3672.000,675,0.726
2409909,3672.000,676,0.727
2409914,3672.000,676,0.727
2409919,3672.000,676,0.727
2409924,3672.000,676,0.727
2409929,3672.000,675,0.726
2409934,3672.000,676,0.727
2409939,3687.000,676,0.727
2409944,3687.000,676,0.727
2409949,3703.000,675,0.726
2409954,3719.000,676,0.727
2409959,3719.000,676,0.727
2409964,3719.000,675,0.726
2409969,3719.000,676,0.727
2409974,3719.000,676,0.727
2409979,3719.000,675,0.726
2409984,3734.000,676,0.727
2409989,3734.000,676,0.727
2409994,3734.000,676,0.727
2409999,3750.000,676,0.727
2410004,3750.000,676,0.727
2410009,3750.000,676,0.727
2410014,3765.000,676,0.727
2410019,3765.000,676,0.727
2410024,3797.000,676,0.727
2410029,3797.000,676,0.727
2410034,3797.000,676,0.727
2410039,3797.000,676,0.727
2410044,3797.000,676,0.727
2410049,3797.000,676,0.727
2410054,3797.000,676,0.727
2410059,3797.000,676,0.727
2410064,3812.000,676,0.727
2410070,3812.000,676,0.727
2410075,3812.000,676,0.727
2410080,3844.000,676,0.727
2410085,3844.000,677,0.728
2410090,3844.000,676,0.727
2410095,3844.000,676,0.727
2410100,3844.000,676,0.727
2410105,3844.000,676,0.727
2410110,3859.000,677,0.728
2410115,3859.000,676,0.727
2410120,3859.000,676,0.727
2410125,3875.000,676,0.727
2410130,3875.000,676,0.727
2410135,3875.000,677,0.728
2410140,3890.000,676,0.727
2410145,3890.000,676,0.727
2410150,3890.000,676,0.727
2410155,3890.000,676,0.727
2410160,3922.000,676,0.727
2410165,3922.000,676,0.727
2410170,3922.000,676,0.727
2410175,3922.000,677,0.728
2410180,3922.000,676,0.727
2410185,3922.000,676,0.727
2410190,3937.000,677,0.728
2410195,3937.000,676,0.727
2410200,3937.000,676,0.727
2410205,3953.000,677,0.728
2410210,3969.000,676,0.727
2410215,3969.000,677,0.728
2410220,3969.000,677,0.728
2410225,3969.000,677,0.728
2410230,3969.000,677,0.728
2410235,3984.000,677,0.728
2410240,3984.000,677,0.728
2410245,3984.000,677,0.728
2410250,4000.000,677,0.728
2410255,4000.000,676,0.727
2410260,4000.000,677,0.728
2410265,4015.000,677,0.728
2410270,4015.000,677,0.728
2410275,4015.000,677,0.728
2410280,4031.000,677,0.728
2410285,4047.000,677,0.728
2410290,4047.000,678,0.729
2410295,4047.000,677,0.728
2410300,4047.000,678,0.729
2410305,4047.000,677,0.728
2410310,4047.000,678,0.729
2410315,4062.000,678,0.729
2410320,4062.000,679,0.730
2410326,4062.000,679,0.730
2410331,4078.000,680,0.731
2410336,4094.000,680,0.731
2410341,4094.000,681,0.732
2410346,4094.000,681,0.732
2410351,4094.000,681,0.732
2410356,4094.000,681,0.732
2410361,4109.000,681,0.732
2410366,4109.000,681,0.732
2410371,4109.000,681,0.732
2410376,4125.000,682,0.733
2410381,4125.000,681,0.732
2410386,4125.000,682,0.733
2410391,4140.000,681,0.732
2410396,4140.000,682,0.733
2410401,4140.000,681,0.732
2410406,4156.000,681,0.732
2410411,4172.000,682,0.733
2410416,4172.000,681,0.732
2410421,4172.000,682,0.733
2410426,4172.000,682,0.733
2410431,4172.000,681,0.732
2410436,4187.000,682,0.733
2410441,4187.000,682,0.733
2410446,4187.000,682,0.733
2410451,4203.000,682,0.733
2410456,4219.000,681,0.732
2410461,4219.000,682,0.733
2410466,4219.000,681,0.732
2410471,4219.000,682,0.733
2410476,4219.000,681,0.732
2410481,4219.000,681,0.732
2410486,4234.000,681,0.732
2410491,4234.000,681,0.732
2410496,4234.000,681,0.732
2410501,4250.000,681,0.732
2410506,4250.000,681,0.732
2410511,4250.000,681,0.732
2410516,4265.000,681,0.732
2410521,4281.000,682,0.733
2410526,4281.000,682,0.733
2410531,4281.000,682,0.733
2410536,4281.000,682,0.733
2410541,4281.000,682,0.733
2410546,4297.000,682,0.733
2410551,4297.000,682,0.733
2410556,4297.000,681,0.732
2410561,4312.000,682,0.733
2410566,4312.000,681,0.732
2410571,4312.000,682,0.733
2410576,4312.000,682,0.733
2410582,4344.000,682,0.733
2410587,4344.000,682,0.733
2410592,4344.000,682,0.733
2410597,4344.000,682,0.733
2410602,4344.000,682,0.733
2410607,4359.000,682,0.733
2410612,4359.000,683,0.734
2410617,4359.000,683,0.734
2410622,4359.000,683,0.734
2410627,4390.000,683,0.734
2410632,4390.000,683,0.734
2410637,4390.000,683,0.734
2410642,4390.000,683,0.734
2410647,4390.000,683,0.734
2410652,4390.000,683,0.734
