Time(ms),PCElapsed(ms),ADC,Voltage(V)
277313,4469.000,830,0.892
277318,4469.000,829,0.891
277323,4485.000,830,0.892
277328,4485.000,830,0.892
277334,4485.000,830,0.892
277339,4500.000,832,0.895
277344,4500.000,832,0.895
277349,4500.000,832,0.895
277354,4516.000,832,0.895
277359,4516.000,832,0.895
277364,4516.000,833,0.896
277369,4531.000,833,0.896
277374,4531.000,833,0.896
277379,4531.000,833,0.896
277384,4547.000,833,0.896
277389,4547.000,833,0.896
277394,4547.000,833,0.896
277399,4563.000,833,0.896
277404,4563.000,835,0.898
277409,4563.000,834,0.897
277414,4578.000,835,0.898
277419,4578.000,835,0.898
277424,4578.000,836,0.899
277429,4594.000,836,0.899
277434,4594.000,837,0.900
277439,4594.000,838,0.901
277444,4610.000,839,0.902
277449,4610.000,839,0.902
277454,4610.000,840,0.903
277459,4625.000,841,0.904
277464,4625.000,842,0.905
277469,4625.000,842,0.905
277474,4625.000,842,0.905
277479,4641.000,842,0.905
277484,4641.000,842,0.905
277489,4641.000,842,0.905
277494,4656.000,842,0.905
277499,4656.000,842,0.905
277504,4656.000,841,0.904
277509,4672.000,841,0.904
277514,4672.000,841,0.904
277519,4672.000,842,0.905
277524,4688.000,842,0.905
277529,4688.000,842,0.905
277534,4688.000,842,0.905
277539,4703.000,842,0.905
277544,4703.000,841,0.904
277549,4703.000,841,0.904
277554,4719.000,842,0.905
277559,4719.000,842,0.905
277564,4719.000,843,0.906
277569,4735.000,843,0.906
277574,4735.000,843,0.906
277579,4735.000,842,0.905
277584,4750.000,843,0.906
277590,4750.000,843,0.906
277595,4750.000,842,0.905
277600,4766.000,842,0.905
277605,4766.000,842,0.905
277610,4766.000,843,0.906
277615,4781.000,843,0.906
277620,4781.000,843,0.906
277625,4781.000,843,0.906
277630,4797.000,842,0.905
277635,4797.000,843,0.906
277640,4813.000,843,0.906
277645,4813.000,843,0.906
277650,4813.000,843,0.906
277655,4813.000,843,0.906
277660,4813.000,843,0.906
277665,4828.000,843,0.906
277670,4828.000,843,0.906
277675,4828.000,843,0.906
277680,4844.000,843,0.906
277685,4844.000,843,0.906
277690,4844.000,843,0.906
277695,4860.000,842,0.905
277700,4860.000,842,0.905
277705,4860.000,843,0.906
277710,4875.000,842,0.905
277715,4875.000,843,0.906
277720,4875.000,842,0.905
277725,4891.000,842,0.905
277730,4891.000,843,0.906
277735,4891.000,842,0.905
277740,4906.000,842,0.905
277745,4906.000,843,0.906
277750,4906.000,843,0.906
277755,4922.000,843,0.906
277760,4922.000,843,0.906
277765,4922.000,842,0.905
277770,4938.000,843,0.906
277775,4938.000,843,0.906
277780,4938.000,843,0.906
277785,4938.000,842,0.905
277790,4953.000,843,0.906
277795,4953.000,843,0.906
277800,4953.000,843,0.906
277805,4969.000,843,0.906
277810,4969.000,843,0.906
277815,4969.000,843,0.906
277820,4985.000,843,0.906
277825,4985.000,843,0.906
277830,4985.000,844,0.908
277835,5000.000,843,0.906
277840,5000.000,843,0.906
277846,5000.000,843,0.906
277851,5016.000,843,0.906
277856,5016.000,843,0.906
277861,5016.000,843,0.906
277866,5031.000,843,0.906
277871,5031.000,843,0.906
277876,5031.000,843,0.906
