Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
1813.000,677,0.728,0.727545
1828.000,677,0.728,0.727545
1828.000,677,0.728,0.727636
1828.000,676,0.727,0.727727
1844.000,677,0.728,0.727727
1844.000,676,0.727,0.727636
1844.000,677,0.728,0.727545
1860.000,677,0.728,0.727545
1860.000,677,0.728,0.727545
1860.000,676,0.727,0.727636
1875.000,676,0.727,0.727636
1875.000,676,0.727,0.727727
1875.000,677,0.728,0.727636
1875.000,677,0.728,0.727545
1891.000,677,0.728,0.727455
1891.000,677,0.728,0.727545
1907.000,677,0.728,0.727545
1907.000,676,0.727,0.727545
1907.000,676,0.727,0.727455
1907.000,676,0.727,0.727364
1922.000,677,0.728,0.727364
1938.000,676,0.727,0.727273
1938.000,676,0.727,0.727182
1938.000,676,0.727,0.727182
1938.000,676,0.727,0.727182
1938.000,677,0.728,0.727273
1953.000,676,0.727,0.727273
1953.000,676,0.727,0.727273
1953.000,676,0.727,0.727273
1969.000,676,0.727,0.727273
1969.000,677,0.728,0.727364
1969.000,677,0.728,0.727273
1985.000,676,0.727,0.727364
1985.000,676,0.727,0.727364
1985.000,676,0.727,0.727455
2000.000,677,0.728,0.727545
2000.000,676,0.727,0.727455
2000.000,677,0.728,0.727455
2016.000,676,0.727,0.727545
2016.000,677,0.728,0.727636
2016.000,677,0.728,0.727727
2032.000,676,0.727,0.727727
2032.000,677,0.728,0.727818
2032.000,677,0.728,0.727818
2032.000,677,0.728,0.727909
2063.000,677,0.728,0.727909
2063.000,677,0.728,0.727818
2063.000,677,0.728,0.727909
2063.000,677,0.728,0.727909
2063.000,677,0.728,0.727909
2063.000,677,0.728,0.727909
2078.000,676,0.727,0.727909
2078.000,677,0.728,0.727909
2078.000,677,0.728,0.727909
2094.000,677,0.728,0.727909
2094.000,677,0.728,0.727909
2094.000,677,0.728,0.727909
2110.000,677,0.728,0.727909
2110.000,677,0.728,0.727909
2110.000,677,0.728,0.727818
2125.000,677,0.728,0.727727
2125.000,677,0.728,0.727727
2125.000,676,0.727,0.727727
2141.000,677,0.728,0.727727
