Time(ms),PCElapsed(ms),ADC,Voltage(V)
136860,4859.000,617,0.663
136865,4875.000,617,0.663
136870,4875.000,617,0.663
136875,4875.000,617,0.663
136880,4890.000,617,0.663
136885,4890.000,617,0.663
136890,4890.000,617,0.663
136895,4906.000,617,0.663
136900,4906.000,617,0.663
136905,4906.000,617,0.663
136910,4922.000,617,0.663
136915,4922.000,617,0.663
136920,4922.000,618,0.665
136925,4922.000,620,0.667
136930,4937.000,619,0.666
136935,4937.000,620,0.667
136940,4953.000,619,0.666
136945,4953.000,619,0.666
136950,4953.000,620,0.667
136955,4953.000,619,0.666
136960,4969.000,619,0.666
136965,4969.000,619,0.666
136970,4969.000,619,0.666
136975,4984.000,619,0.666
136980,4984.000,619,0.666
136985,4984.000,619,0.666
136990,5000.000,619,0.666
136995,5000.000,619,0.666
137000,5000.000,619,0.666
137005,5015.000,619,0.666
137010,5015.000,619,0.666
137015,5015.000,619,0.666
137020,5031.000,620,0.667
137025,5031.000,622,0.669
137030,5031.000,622,0.669
137035,5047.000,622,0.669
137040,5047.000,621,0.668
137046,5047.000,621,0.668
137051,5062.000,622,0.669
